__time,/LCQP_controller_multipleObstacle/distance/data.0,/LCQP_controller_multipleObstacle/distance/data.1,/LCQP_controller_multipleObstacle/distance/data.10,/LCQP_controller_multipleObstacle/distance/data.11,/LCQP_controller_multipleObstacle/distance/data.12,/LCQP_controller_multipleObstacle/distance/data.13,/LCQP_controller_multipleObstacle/distance/data.14,/LCQP_controller_multipleObstacle/distance/data.2,/LCQP_controller_multipleObstacle/distance/data.3,/LCQP_controller_multipleObstacle/distance/data.4,/LCQP_controller_multipleObstacle/distance/data.5,/LCQP_controller_multipleObstacle/distance/data.6,/LCQP_controller_multipleObstacle/distance/data.7,/LCQP_controller_multipleObstacle/distance/data.8,/LCQP_controller_multipleObstacle/distance/data.9,/LCQP_controller_multipleObstacle/distance/layout/data_offset,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/panda_finger_joint1/effort,/joint_states/panda_finger_joint1/position,/joint_states/panda_finger_joint1/velocity,/joint_states/panda_finger_joint2/effort,/joint_states/panda_finger_joint2/position,/joint_states/panda_finger_joint2/velocity,/joint_states/panda_joint1/effort,/joint_states/panda_joint1/position,/joint_states/panda_joint1/velocity,/joint_states/panda_joint2/effort,/joint_states/panda_joint2/position,/joint_states/panda_joint2/velocity,/joint_states/panda_joint3/effort,/joint_states/panda_joint3/position,/joint_states/panda_joint3/velocity,/joint_states/panda_joint4/effort,/joint_states/panda_joint4/position,/joint_states/panda_joint4/velocity,/joint_states/panda_joint5/effort,/joint_states/panda_joint5/position,/joint_states/panda_joint5/velocity,/joint_states/panda_joint6/effort,/joint_states/panda_joint6/position,/joint_states/panda_joint6/velocity,/joint_states/panda_joint7/effort,/joint_states/panda_joint7/position,/joint_states/panda_joint7/velocity
1709656065.495468,0.336626836,0.261911552,0.320579680,0.453221713,0.297159894,0.233129702,0.172151014,0.150055046,0.220503111,0.220503111,0.391474845,0.294698484,0.294183423,0.397742287,0.328955417,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.500362,,,,,,,,,,,,,,,,,671.000000000,1709656065.500143051,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282775242,-0.000303845,-49.960113525,0.836240565,-0.000630031,5.986468792,0.259878241,-0.000141802,22.014644623,-1.313389114,-0.000367537,0.578723133,0.077555123,-0.000344187,2.276182652,2.145017756,-0.000032228,-0.115172423,0.789590995,0.001185426
1709656065.529429,0.336628472,0.261913108,0.320579264,0.453219755,0.297161385,0.233130914,0.172150475,0.150056422,0.220503255,0.220503255,0.391472225,0.294698537,0.294183284,0.397738360,0.328955492,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.533758,,,,,,,,,,,,,,,,,672.000000000,1709656065.533509016,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282778095,-0.000245949,-49.960113525,0.836241256,0.001912020,5.946795940,0.259880331,0.000507510,22.093990326,-1.313394676,0.000280970,0.560412586,0.077557153,0.000367998,2.283506870,2.145014118,-0.000513106,-0.057494201,0.789583629,-0.001338047
1709656065.563549,0.336627839,0.261912493,0.320579239,0.453220451,0.297160850,0.233130480,0.172150531,0.150056620,0.220503405,0.220503405,0.391472243,0.294698465,0.294183304,0.397738496,0.328955144,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.567080,,,,,,,,,,,,,,,,,673.000000000,1709656065.566839933,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.129309654,0.282769744,-0.001922658,-49.876800537,0.836234473,-0.001356908,5.946795940,0.259880804,0.000441927,22.054317474,-1.313392060,0.000227076,0.578723133,0.077554059,-0.000146964,2.261534214,2.145019738,0.000579648,-0.107848205,0.789586712,-0.000193247
1709656065.597539,0.336626900,0.261911997,0.320577751,0.453218477,0.297160152,0.233130484,0.172154775,0.150058111,0.220504116,0.220504116,0.391477883,0.294698239,0.294183220,0.397742950,0.328953868,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.600459,,,,,,,,,,,,,,,,,674.000000000,1709656065.600186110,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282775551,0.000305422,-49.960113525,0.836240435,0.001004552,6.026141644,0.259874749,-0.001031928,22.133663177,-1.313397677,-0.001713486,0.566821277,0.077556446,0.000154732,2.276182652,2.145014695,-0.000002917,-0.100523986,0.789589470,0.000566855
1709656065.631482,0.336626563,0.261911465,0.320578183,0.453220590,0.297159869,0.233130000,0.172153038,0.150056879,0.220504208,0.220504208,0.391476400,0.294698197,0.294183244,0.397742664,0.328953662,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.633857,,,,,,,,,,,,,,,,,675.000000000,1709656065.633436918,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282778341,-0.000119252,-49.916473389,0.836238038,-0.001146971,5.986468792,0.259878268,-0.000327858,22.054317474,-1.313391077,0.000794273,0.572314441,0.077552637,0.000104498,2.276182652,2.145017809,0.000020995,-0.100523986,0.789589007,-0.000247701
1709656065.665459,0.336627395,0.261912468,0.320577823,0.453217667,0.297160566,0.233130803,0.172154405,0.150059143,0.220503971,0.220503971,0.391476085,0.294698301,0.294183209,0.397740375,0.328954183,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.667113,,,,,,,,,,,,,,,,,676.000000000,1709656065.666870117,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,0.282775345,-0.001410803,-49.960113525,0.836242686,0.000126645,5.986468792,0.259877522,-0.000605368,22.133663177,-1.313395478,-0.000885985,0.572314441,0.077555835,0.000122775,2.276182652,2.145014618,0.000116413,-0.122496642,0.789588181,0.001232874
1709656065.699498,0.336625886,0.261910794,0.320579387,0.453221481,0.297159068,0.233129231,0.172152571,0.150055871,0.220503227,0.220503227,0.391476721,0.294698403,0.294183460,0.397743741,0.328955063,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.700284,,,,,,,,,,,,,,,,,677.000000000,1709656065.700021029,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282775321,0.000042578,-49.916473389,0.836237526,-0.000290243,5.946795940,0.259882432,0.000772775,22.093990326,-1.313394817,0.000149169,0.566821277,0.077556446,0.000111704,2.276182652,2.145014735,0.000112562,-0.072142638,0.789586158,-0.000989151
1709656065.733450,0.336627414,0.261912394,0.320578002,0.453218241,0.297160587,0.233130708,0.172153491,0.150059247,0.220503993,0.220503993,0.391474477,0.294698297,0.294183211,0.397738858,0.328954151,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.733814,,,,,,,,,,,,,,,,,678.000000000,1709656065.733460903,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,0.282778044,0.000971623,-49.999786377,0.836243805,0.001538762,5.986468792,0.259878084,-0.000274373,22.093990326,-1.313394844,-0.000239322,0.578723133,0.077555084,-0.000168489,2.268858433,2.145015391,0.000420824,-0.115172423,0.789590043,0.000919808
1709656065.767236,,,,,,,,,,,,,,,,,679.000000000,1709656065.766931057,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282775551,0.000031396,-49.916473389,0.836237266,-0.001350645,5.946795940,0.259880108,0.001016296,22.054317474,-1.313391888,0.000971651,0.578723133,0.077555123,-0.000127307,2.276182652,2.145014700,-0.000052876,-0.100523986,0.789587934,-0.000170989
1709656065.767580,0.336627340,0.261912271,0.320578250,0.453219084,0.297160499,0.233130559,0.172153207,0.150057648,0.220503882,0.220503882,0.391475692,0.294698320,0.294183239,0.397741116,0.328954310,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.800355,,,,,,,,,,,,,,,,,680.000000000,1709656065.800054073,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.288001060,0.282781755,0.002414655,-49.876800537,0.836235204,-0.001394534,5.986468792,0.259877627,-0.000109922,22.093990326,-1.313394923,-0.001067935,0.578723133,0.077555123,-0.000232717,2.276182652,2.145018149,-0.000185007,-0.100523986,0.789589324,0.000215359
1709656065.801741,0.336626449,0.261911392,0.320578505,0.453220418,0.297159695,0.233129870,0.172153233,0.150056748,0.220503846,0.220503846,0.391476843,0.294698281,0.294183310,0.397743126,0.328954204,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.833818,,,,,,,,,,,,,,,,,681.000000000,1709656065.833611965,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,0.282778097,0.000839359,-49.960113525,0.836240319,-0.002101237,5.946795940,0.259882907,0.000910642,22.093990326,-1.313394835,-0.000030160,0.572314441,0.077555678,0.000119879,2.276182652,2.145014708,0.000118812,-0.143553779,0.789594148,0.002067601
1709656065.835322,0.336626917,0.261911636,0.320579642,0.453221282,0.297159968,0.233129771,0.172150868,0.150056165,0.220503121,0.220503121,0.391473418,0.294698486,0.294183415,0.397740166,0.328955417,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.867205,,,,,,,,,,,,,,,,,682.000000000,1709656065.866883039,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,0.282773508,-0.001838336,-49.960113525,0.836242530,0.000182271,5.946795940,0.259880779,0.001052574,22.093990326,-1.313392062,-0.000131995,0.572314441,0.077555467,0.000187299,2.276182652,2.145018114,0.000082346,-0.036437072,0.789582327,-0.002328407
1709656065.869448,0.336626745,0.261911693,0.320578070,0.453219841,0.297160024,0.233130190,0.172153398,0.150057568,0.220504170,0.220504170,0.391476230,0.294698217,0.294183233,0.397741934,0.328953754,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.900469,,,,,,,,,,,,,,,,,683.000000000,1709656065.900188923,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282775951,-0.000156551,-49.916473389,0.836237343,-0.000565515,6.026141644,0.259874531,-0.000583193,22.054317474,-1.313391186,0.000023143,0.572314441,0.077554769,-0.000096395,2.268858433,2.145015522,0.000231692,-0.085875548,0.789587821,-0.000974114
1709656065.903538,0.336628070,0.261913134,0.320577249,0.453216837,0.297161247,0.233131417,0.172154638,0.150059495,0.220504361,0.220504361,0.391476011,0.294698241,0.294183094,0.397739880,0.328953700,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.933777,,,,,,,,,,,,,,,,,684.000000000,1709656065.933490992,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282775339,-0.000020243,-50.079132080,0.836248750,0.004032280,5.946795940,0.259882231,0.000650702,22.093990326,-1.313394196,0.000075920,0.572314441,0.077555835,0.000029764,2.298155308,2.145012175,-0.000823960,-0.128905341,0.789588309,0.001088241
1709656065.937068,0.336628072,0.261913096,0.320578048,0.453216823,0.297161114,0.233131198,0.172153805,0.150059917,0.220503687,0.220503687,0.391474135,0.294698408,0.294183211,0.397737757,0.328954748,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656065.967711,,,,,,,,,,,,,,,,,685.000000000,1709656065.966902971,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.288001060,0.282783185,0.001948482,-49.916473389,0.836237985,-0.000915577,6.026141644,0.259874828,-0.001149029,22.093990326,-1.313392662,-0.000072596,0.572314441,0.077555831,0.000009390,2.276182652,2.145014948,-0.000047268,-0.100523986,0.789587898,0.000397276
1709656065.971126,0.336627203,0.261912199,0.320577967,0.453218536,0.297160410,0.233130576,0.172153686,0.150058860,0.220504049,0.220504049,0.391475248,0.294698272,0.294183216,0.397739919,0.328954026,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.000551,,,,,,,,,,,,,,,,,686.000000000,1709656066.000148058,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.168982506,0.282775639,-0.001042906,-49.876800537,0.836235187,-0.001172892,5.986468792,0.259880435,-0.000014373,22.093990326,-1.313394814,-0.000554321,0.566821277,0.077556445,0.000288303,2.276182652,2.145015652,-0.000076363,-0.115172423,0.789587895,0.000011690
1709656066.005500,0.336627358,0.261912335,0.320577998,0.453218601,0.297160543,0.233130666,0.172153615,0.150058325,0.220504020,0.220504020,0.391475661,0.294698287,0.294183211,0.397740615,0.328954099,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.034425,,,,,,,,,,,,,,,,,687.000000000,1709656066.033663034,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.168982506,0.282772453,-0.001315119,-49.960113525,0.836241033,0.000113634,5.946795940,0.259883151,0.000471625,22.133663177,-1.313397680,-0.001452789,0.572314441,0.077555831,-0.000160189,2.268858433,2.145018694,0.000499936,-0.122496642,0.789591929,0.001246498
1709656066.038973,0.336627333,0.261912287,0.320578178,0.453219005,0.297160496,0.233130588,0.172153490,0.150057413,0.220503902,0.220503902,0.391476407,0.294698315,0.294183235,0.397741934,0.328954278,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.067129,,,,,,,,,,,,,,,,,688.000000000,1709656066.066924095,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282775259,0.000199921,-50.039459229,0.836245974,0.001825117,5.986468792,0.259880462,-0.000771344,22.093990326,-1.313394923,-0.000363116,0.572314441,0.077555711,0.000122190,2.283506870,2.145016982,-0.000389676,-0.085875548,0.789587461,-0.001025910
1709656066.072996,0.336629102,0.261913906,0.320577847,0.453217208,0.297162114,0.233131826,0.172152226,0.150059296,0.220504081,0.220504081,0.391472045,0.294698367,0.294183084,0.397736034,0.328954324,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.100456,,,,,,,,,,,,,,,,,689.000000000,1709656066.100179911,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282775951,-0.000195443,-49.960113525,0.836240327,-0.000019844,5.986468792,0.259879529,0.000011319,22.093990326,-1.313393961,0.000186858,0.584216297,0.077554509,-0.000478740,2.283506870,2.145014117,-0.000476351,-0.093199767,0.789588668,-0.000033017
1709656066.106830,0.336628600,0.261913662,0.320577234,0.453215861,0.297161697,0.233131799,0.172154529,0.150060434,0.220504241,0.220504241,0.391474735,0.294698300,0.294183075,0.397737832,0.328953983,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.133784,,,,,,,,,,,,,,,,,690.000000000,1709656066.133522034,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282777697,-0.000638338,-49.960113525,0.836240328,0.000448810,5.986468792,0.259878073,-0.000073873,22.093990326,-1.313393887,-0.000234581,0.572314441,0.077555834,-0.000020305,2.268858433,2.145015509,0.000404259,-0.064818420,0.789585481,-0.001563837
1709656066.140519,0.336628048,0.261913059,0.320577896,0.453217125,0.297161129,0.233131208,0.172153850,0.150059421,0.220503866,0.220503866,0.391474752,0.294698363,0.294183183,0.397738716,0.328954466,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.167472,,,,,,,,,,,,,,,,,691.000000000,1709656066.166805029,0.000000000,0.033855435,0.000000000,0.000000000,0.033855435,0.000000000,-0.208655357,0.282775498,-0.000113688,-49.960113525,0.836241264,0.000361360,6.065814495,0.259874089,-0.001744594,22.014644623,-1.313388393,0.001729343,0.572314441,0.077555835,-0.000144479,2.283506870,2.145013764,-0.000235302,-0.128905341,0.789592628,0.001232123
1709656066.174441,0.336627492,0.261912164,0.320579617,0.453220971,0.297160478,0.233130154,0.172150623,0.150055677,0.220503097,0.220503097,0.391473417,0.294698523,0.294183380,0.397740303,0.328955559,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.200601,,,,,,,,,,,,,,,,,692.000000000,1709656066.200236082,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282775351,-0.000171713,-49.876800537,0.836234474,-0.007153132,5.946795940,0.259881027,0.001022921,22.093990326,-1.313393864,-0.000023250,0.578723133,0.077555119,-0.000256115,2.276182652,2.145018816,0.000026208,-0.050169982,0.789582820,-0.002349743
1709656066.208444,0.336625134,0.261910278,0.320578096,0.453220670,0.297158579,0.233129172,0.172154913,0.150057473,0.220504145,0.220504145,0.391479113,0.294698136,0.294183342,0.397745178,0.328953500,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.233741,,,,,,,,,,,,,,,,,693.000000000,1709656066.233522892,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,0.282773176,-0.001250696,-49.876800537,0.836236813,-0.001798832,5.946795940,0.259882278,0.000656280,22.054317474,-1.313391096,0.000519927,0.566821277,0.077553252,0.000360276,2.268858433,2.145018570,0.000337974,-0.122496642,0.789591558,0.000801590
1709656066.242463,0.336627437,0.261912263,0.320578344,0.453219818,0.297160608,0.233130531,0.172152343,0.150057168,0.220503992,0.220503992,0.391474773,0.294698298,0.294183221,0.397740628,0.328954157,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.267179,,,,,,,,,,,,,,,,,694.000000000,1709656066.266889095,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,0.282772688,-0.000139608,-49.916473389,0.836238037,-0.000402204,5.907123089,0.259885709,0.002523157,22.133663177,-1.313395456,-0.000811395,0.578723133,0.077554019,-0.000443037,2.268858433,2.145015392,0.000464094,-0.100523986,0.789589487,0.000121807
1709656066.276482,0.336629034,0.261913830,0.320577959,0.453217602,0.297162039,0.233131744,0.172152261,0.150058326,0.220504009,0.220504009,0.391473124,0.294698381,0.294183102,0.397737718,0.328954424,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.300614,,,,,,,,,,,,,,,,,695.000000000,1709656066.300172091,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282776028,-0.000426054,-49.876800537,0.836236583,-0.003130579,5.986468792,0.259879490,-0.000066976,22.054317474,-1.313389984,0.001020461,0.566821277,0.077553134,-0.000042569,2.283506870,2.145014236,-0.000280290,-0.072142638,0.789586293,-0.001548541
1709656066.310676,0.336626678,0.261911499,0.320579442,0.453220940,0.297159762,0.233129721,0.172151837,0.150056106,0.220503155,0.220503155,0.391475116,0.294698464,0.294183420,0.397741825,0.328955319,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.333822,,,,,,,,,,,,,,,,,696.000000000,1709656066.333600044,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,0.282776189,-0.000520537,-49.960113525,0.836240320,0.000371740,5.946795940,0.259881052,0.000697005,22.054317474,-1.313391813,0.000427086,0.572314441,0.077552641,-0.000187536,2.283506870,2.145018357,-0.000296074,-0.100523986,0.789589351,0.000575536
1709656066.344583,0.336628915,0.261913679,0.320578427,0.453217734,0.297161863,0.233131523,0.172151631,0.150058886,0.220503663,0.220503663,0.391471492,0.294698460,0.294183172,0.397735825,0.328954939,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.367121,,,,,,,,,,,,,,,,,697.000000000,1709656066.366784096,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,0.282778771,0.000862328,-49.960113525,0.836240554,0.000089603,5.986468792,0.259879489,-0.000327388,22.093990326,-1.313393934,0.000116662,0.566821277,0.077555972,0.000243079,2.261534214,2.145019430,0.000549488,-0.085875548,0.789586417,-0.000535244
1709656066.378481,0.336627103,0.261912297,0.320576976,0.453217405,0.297160429,0.233130885,0.172155869,0.150059090,0.220504592,0.220504592,0.391478657,0.294698132,0.294183117,0.397742949,0.328953164,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.400642,,,,,,,,,,,,,,,,,698.000000000,1709656066.400211096,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.208655357,0.282778359,-0.000333751,-49.916473389,0.836237283,-0.001637364,5.986468792,0.259880210,-0.000328116,22.054317474,-1.313389985,0.000977718,0.572314441,0.077552523,-0.000131141,2.283506870,2.145013778,-0.000149223,-0.042845763,0.789583075,-0.002373706
1709656066.412409,0.336626969,0.261911872,0.320578841,0.453219726,0.297160086,0.233130133,0.172152661,0.150057409,0.220503477,0.220503477,0.391475077,0.294698400,0.294183337,0.397740796,0.328954873,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.433756,,,,,,,,,,,,,,,,,699.000000000,1709656066.433496952,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.208655357,0.282775951,-0.000218043,-49.916473389,0.836237491,-0.000286413,5.946795940,0.259883143,0.000630998,22.054317474,-1.313391817,0.000658622,0.578723133,0.077554041,-0.000335159,2.276182652,2.145014935,-0.000036812,-0.079466857,0.789587147,-0.000660524
1709656066.446461,0.336626795,0.261911752,0.320578716,0.453219678,0.297159940,0.233130077,0.172153223,0.150057140,0.220503524,0.220503524,0.391476318,0.294698379,0.294183338,0.397742177,0.328954767,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.467026,,,,,,,,,,,,,,,,,700.000000000,1709656066.466861963,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,0.282774598,-0.001063559,-49.960113525,0.836242460,0.000675832,5.946795940,0.259883256,0.000408753,22.093990326,-1.313394817,0.000159825,0.572314441,0.077555480,0.000124044,2.268858433,2.145015391,0.000179266,-0.085875548,0.789587859,-0.000435515
1709656066.481160,0.336627784,0.261912766,0.320577499,0.453217915,0.297160993,0.233131095,0.172153871,0.150058930,0.220504370,0.220504370,0.391475402,0.294698224,0.294183120,0.397739854,0.328953633,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.500417,,,,,,,,,,,,,,,,,701.000000000,1709656066.500107050,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,0.282773173,-0.001026588,-49.960113525,0.836240400,0.000839731,5.946795940,0.259882435,-0.000187812,22.054317474,-1.313389957,0.000406865,0.578723133,0.077551928,-0.000204641,2.276182652,2.145014736,0.000140781,-0.072142638,0.789585972,-0.001351236
1709656066.515105,0.336628183,0.261913319,0.320577095,0.453215806,0.297161341,0.233131587,0.172155100,0.150060923,0.220504325,0.220504325,0.391475244,0.294698257,0.294183086,0.397738103,0.328953777,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.533809,,,,,,,,,,,,,,,,,702.000000000,1709656066.533530951,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.208655357,0.282776031,0.000550697,-49.876800537,0.836235437,-0.001076337,5.907123089,0.259883169,0.001871264,22.054317474,-1.313389981,0.001137191,0.584216297,0.077551319,-0.000702526,2.276182652,2.145015990,0.000121534,-0.085875548,0.789587860,-0.000611003
1709656066.548598,0.336627661,0.261912413,0.320579032,0.453219950,0.297160696,0.233130473,0.172151426,0.150056912,0.220503437,0.220503437,0.391473441,0.294698448,0.294183304,0.397739429,0.328955061,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.568819,,,,,,,,,,,,,,,,,703.000000000,1709656066.568479061,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.208655357,0.282777405,0.000058367,-49.999786377,0.836243077,0.001814575,5.946795940,0.259882539,0.001200532,22.093990326,-1.313394831,-0.000534245,0.572314441,0.077555834,-0.000118718,2.276182652,2.145014734,-0.000041077,-0.079466857,0.789583566,-0.000803330
1709656066.582495,0.336628300,0.261913064,0.320578997,0.453218899,0.297161237,0.233130947,0.172151554,0.150057261,0.220503281,0.220503281,0.391473148,0.294698521,0.294183282,0.397738644,0.328955421,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.600527,,,,,,,,,,,,,,,,,704.000000000,1709656066.600189924,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,0.282774597,0.002526267,-49.960113525,0.836240554,0.000546615,5.946795940,0.259880151,0.000538003,22.133663177,-1.313397708,-0.001172102,0.566821277,0.077556441,0.000083212,2.276182652,2.145014695,-0.000071592,-0.079466857,0.789586075,-0.000708293
1709656066.616591,0.336626684,0.261911458,0.320579454,0.453221479,0.297159785,0.233129689,0.172151557,0.150055342,0.220503243,0.220503243,0.391475467,0.294698443,0.294183408,0.397742711,0.328955185,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.633713,,,,,,,,,,,,,,,,,705.000000000,1709656066.633497953,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,0.282775314,-0.001011214,-49.960113525,0.836240354,-0.005419711,5.986468792,0.259880386,0.000096205,22.014644623,-1.313389329,0.001175618,0.572314441,0.077555835,0.000031184,2.283506870,2.145017296,-0.000450610,-0.072142638,0.789584904,-0.001135710
1709656066.650435,0.336627930,0.261912683,0.320578892,0.453219528,0.297160949,0.233130699,0.172151481,0.150057205,0.220503499,0.220503499,0.391473180,0.294698447,0.294183274,0.397738894,0.328955013,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.667146,,,,,,,,,,,,,,,,,706.000000000,1709656066.666862011,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,0.282779086,0.000290872,-49.916473389,0.836237260,-0.001091631,5.986468792,0.259877524,-0.000064205,22.093990326,-1.313391973,-0.000467358,0.572314441,0.077554766,0.000030168,2.276182652,2.145014578,-0.000007326,-0.100523986,0.789589486,-0.000156481
1709656066.684518,0.336626334,0.261911342,0.320578522,0.453219865,0.297159567,0.233129830,0.172153636,0.150057588,0.220503719,0.220503719,0.391476632,0.294698306,0.294183336,0.397742342,0.328954381,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.700863,,,,,,,,,,,,,,,,,707.000000000,1709656066.700615883,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.248328209,0.282780163,0.001186064,-49.960113525,0.836242425,0.000280117,5.946795940,0.259880411,0.000579756,22.054317474,-1.313392034,0.000181959,0.566821277,0.077555381,0.000109464,2.261534214,2.145016245,0.000659770,-0.143553779,0.789594269,0.002277270
1709656066.718452,0.336627902,0.261912627,0.320579211,0.453219786,0.297160878,0.233130583,0.172151129,0.150056875,0.220503263,0.220503263,0.391472929,0.294698504,0.294183318,0.397738873,0.328955375,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656066.733836,,,,,,,,,,,,,,,,,708.000000000,1709656066.733503103,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,0.282773174,-0.000918283,-49.960113525,0.836242428,0.001555626,5.986468792,0.259878338,-0.000140702,22.014644623,-1.313386376,0.001995055,0.560412586,0.077557158,0.000455498,2.276182652,2.145014582,-0.000039543,-0.093199767,0.789588299,0.000382753
1709656066.752403,0.336628059,0.261912865,0.320578495,0.453218798,0.297161111,0.233130926,0.172152004,0.150058130,0.220503729,0.220503729,0.391473065,0.294698397,0.294183221,0.397738115,0.328954680,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
